Player ID,Sessions Played,Avg Session Duration (mins),Total Hours Played,Engagement Score,Spending (USD),New Player,Game Mode,Device Used
Player6122,72.06286210102392,163.86476673760092,456.50905604382666,1.8981317212889421,332.9341402867741,Yes,Strategy ,Console 
PLAYER5394,92.81547714670172,138.1563456542199,331.51240701147003,6.20963124154281,181.94010500761624,NO,Adventure ,Mobile 
PLAYER5394,92.93617200761207,138.23488154305483,331.5630102785132,6.170325073570299,182.01631174567805,NO,Adventure ,Mobile 
Player3007 ,90.92716986084552,79.03590867736564,331.62267093943757,8.249572730806312,182.13237604349266,Yes,BattleRoyale ,MOBILE
player6339,81.09220390900045,,,,182.12784976115682,,Battlexx Royale,
Player7382,65.94788413075237,48.50738080611399,465.03484129482854,4.054605536477423,181.926489389416,No ,battle royale,PC1 
player5394,81.05771307149783,79.36963381502493,465.1732167887146,2.484559863496069,68.26211837729296,Nxxo,Strategy,PC
Playexxr2705,42.98395594079588,118.25179759429007,331.74909961085854,10.043797812176239,182.0014823920565,no,BATTLE ROYALE,
Player7833 ,78.04445078658493,168.28398869422972,262.88230386031915,1.6569732741455516,410.41214920918213,No,Advexxnture,
Playexxr1886,91.874960346222,163.85835181993681,456.28248851352595,2.350025377108318,181.7534952216507,Yes ,Casual,PC 
PLAYER8698,98.04673564518961,136.1798591316156,346.7042378480037,7.832910002399332,182.05207894150598,yes,BattlexxRoyale,mobile
Player8912,23.072623137479887,136.27329200006312,346.71080385866827,6.07071718930372,181.99133512314887,NO,BattlexxRoyale,Pc1
Player6604,66.0470988583709,,,,182.12975116939288,,strategy,Mobile 
Player4828 ,61.111433229966785,79.1790243451146,331.647413738258,6.215738808860805,5.4053515672795625,Nxxo,Adventure,Mobile
Player3007 ,91.04625057307136,78.98303916080476,331.51130219599156,8.149749071767571,182.04684054750487,Yes,BattleRoyale ,MOBILE
player2705,10.919447253116651,110.57847569266295,49.975121273556425,2.487108003857146,301.7302699476542,No,battleroyale,PxxC1
player1685,22.852621782308773,81.65809005149129,339.046621399586,7.005246259669832,151.01290716829325,Yes,Strategy,Mobile
Player9345,51.998239026531444,179.81746677450565,452.3520593150127,8.762224452251886,182.07292123114013,No,Casual,PxxC1
Player2397,46.03528938582164,154.18611530438682,50.60176270556113,2.9556878607025623,181.87172911562553,Nxxo,Adventure ,
PLAYER6541,44.93590962674069,72.82270994950376,331.67791206520576,2.422290327697853,57.97537419448446,No ,Battle royale,Console
PLAYER8624,99.87775180778836,167.32696659425721,346.8047872371556,4.270499766507573,182.0036072520801,Yes ,Battle Royale ,Tablet 
Player9447 ,27.13598448331622,17.148997095089918,331.4473128335974,9.674150160819048,182.16141434236184,Yxxes,Straxxtegy,Pc1
Player7152 ,27.062933398383702,81.27841611118343,465.1042426971231,7.901450322499407,182.03012692740248,Yes,Advexxnture,PxxC
Playexxr4651,84.97510809665877,85.56331388868622,50.68858471831581,2.136235981749956,181.96607118348558,no,Casxxual,Mobile
Player3943 ,82.99970537690878,154.02614484185924,50.79209335429201,5.704562462613103,182.01392021039922,no,Strategy,Pc
PLAYER5394,93.06980233562906,138.1467159565913,331.67827013008423,6.183325706653803,182.0525243654175,NO,Adventure ,Mobile 
Player3637 ,83.16318982199016,,,,331.8737708228767,,Battleroyale,Pc1
PLAYER8624,100.06552099408273,167.1456497302272,346.63358692701104,4.1441102895599515,181.99737968693037,Yes ,Battle Royale ,Tablet 
Player3007,60.9147093931794,79.23545995998965,465.1943186855536,2.506610298561945,182.05402774928848,No,strategy,CONSOLE
Playexxr7320,97.90107161850716,110.31404933813914,308.7082473306461,2.6034583762461025,182.01219201325222,Yes ,Strategy,PC1 
player7299,96.12201841363851,97.92925445655453,82.19133778395145,8.25640063571167,181.98041770545788,yes,strategy,PxxC
Player6122,17.95210880652735,52.61785826669804,228.5035122512446,2.60288856479627,181.95762378143547,No,Straxxtegy,PxxC
Player1889,87.7175790513487,52.50471149201105,228.54894135403555,6.451564657483635,181.95879636179157,Yes,BATTLEROYALE,Tablet
player6339,80.8843821668974,,,,181.87949704829057,,Battlexx Royale,
Player1987 ,33.15370052019708,153.96345808217893,50.69395629784069,4.362200352660503,181.9898975144064,Yes ,Battle Royale,console
PLAYER2259,97.06982422088922,5.533584371348035,456.4159379566193,6.84174396818112,181.9376488132066,yes,Adventure,Tabxxlet
player5394,81.17350839586608,79.19881610706933,465.1041241172056,2.1472169763875457,68.49746944351298,Nxxo,Strategy,PC
Player4865,46.02924171412518,173.1360918188849,263.0299337853677,1.1627593293495555,182.09039837425897,Yes,BATTLE ROYALE,Tabxxlet
Playexxr5697,73.0371339069338,163.7073540846314,456.57470999445985,1.936154730278729,181.9915476898773,Yes,Battle Royale ,PC1
Player8698 ,46.15532740094628,,,,181.89150016563562,,Casual ,mobile
Playexxr3673,92.05863368224468,30.62036244907082,453.8905587825933,3.3542653491802437,426.95083649560087,no,CASUAL,
Player1987 ,33.13462106191106,154.1528134436,50.743948743271915,4.214977439509684,182.0088330326808,Yes ,Battle Royale,console
Playexxr6918,61.99198712682027,87.45653035654766,331.5703283006547,9.953312121041394,223.43835400540524,Yes ,Adventure,mobile
Playexxr5394,63.07221411481311,77.21320132860913,327.3375955979005,5.022005690094475,78.47401861655553,YES,casual,PxxC
Player8074 ,48.00411127285501,17.091488510189357,49.78327574978263,9.42986252607069,3.3552914241339895,yes,Battlexx Royale,mobile
player7586,64.96174504381437,119.5971627501024,452.363484116731,4.467368049280236,182.0916678349055,Yxxes,Battle royale,mobile
Playexxr1886,18.76323508801146,42.95807909966677,346.45085401068957,4.067689321681992,182.08717953813252,YES,BATTLE ROYALE,PC
player5394,81.09498257501333,79.3574490586302,465.1821374997513,2.1304848081272043,68.67526851969326,Nxxo,Strategy,PC
Playexxr7320,46.026398720841655,87.40455759879623,49.877182255495974,5.6372171533657465,109.67858618641722,No ,Adventure ,
Playexxr1886,19.047613317698573,43.00558786694631,346.5531576444881,4.086191629034071,182.10842287944268,YES,BATTLE ROYALE,PC
player1987,78.94630015286808,160.00880555253076,228.4471635841344,8.008898135948339,182.08882337192924,No ,Battlexx Royale,PC1
Player8624,27.130368076386006,42.78730320882869,463.26665223742,9.28516147944635,182.20074170609206,YES,Strategy ,Mobile
Player3007,61.128505966371385,79.21300519746838,465.1793670613425,2.5836592271989125,181.74142892483604,No,strategy,CONSOLE
player1685,23.035862167709276,81.81474865029422,338.9502937107134,7.0974194201972445,150.91316125679782,Yes,Strategy,Mobile
player5394,81.04852929380863,79.3189117564376,465.19087119076215,2.3148451064737636,68.44024121284937,Nxxo,Strategy,PC
Playexxr6475,51.75217575035402,180.05162588298427,452.4499708711642,6.699016540391547,182.01788969995073,yes,battle royale,Pc1
Playexxr3673,92.01544474772385,30.87185220596507,453.91832400959555,3.4513004557792857,426.80352205025474,no,CASUAL,
PLAYER9266,55.19836356338203,84.01401049815871,331.66711190079786,2.0279755489259035,181.88753925053055,no,Strategy,PC 
Player4651,18.003002944079466,168.41332358831804,331.8558948740816,3.63595857025199,181.82557511281573,Yxxes,Adventure,PC1
player8074,80.92881524867612,138.09897001228697,331.8879517337231,2.1432015126435457,68.51608888921938,No ,Strategy,Pc
PLAYER5985,41.106465524665616,110.10320040261901,456.3676287445519,4.832259378645548,181.7460332516856,Yes,BattleRoyale,
Player8618 ,60.9279660634595,79.31343182268863,331.74509902303384,3.95994003869388,182.14980059067548,Yes,Battle royale,Mobile
Playexxr7299,99.82235248259092,151.8495884698912,325.36979095100315,6.05199094814474,181.91622584627427,Yxxes,Casual,MOBILE
PLAYER8074,72.00379613587829,170.54217094213024,452.1898815621005,8.075610592582327,182.09934684763775,yes,Adventure ,PxxC1
Playexxr4651,84.98442198920688,85.70607919055844,50.725279091942525,2.1730739692064267,182.06253869440303,no,Casxxual,Mobile
Player7833 ,78.08989363292265,168.28935012670826,263.0686455305629,1.562793028586537,410.2267794768905,No,Advexxnture,
player6622,92.05646086135675,110.58999022450801,452.37466774175823,4.379049834546304,182.13562872029783,Yes,BattleRoyale ,Console 
Playexxr6918,61.976121344881285,87.43546222520006,331.60981367400035,10.118859891287537,223.41602445852345,Yes ,Adventure,mobile
Player4654,31.88593600682207,59.5649208795654,331.64154956790765,9.518018203158508,185.4012345067647,Yxxes,BATTLEROYALE,CONSOLE
Player9345,51.92887270731033,180.09952331128736,452.27203748739055,8.634979646628983,182.12925192319685,No,Casual,PxxC1
Playexxr7382,90.94066975368209,145.66409679227752,49.89605007836639,6.064492225476151,83.53750243684779,YES,Advexxnture,Console 
player7586,39.265740269442524,163.8079568532652,228.16232351028913,2.516333414512036,178.54709798461238,Nxxo,Casual,Tablet
Player7833 ,78.04779191471887,168.2921289293819,262.79080148059035,1.6020862142823333,410.3811571051872,No,Advexxnture,
Player7833 ,77.86661330922453,168.29627427669334,262.8315990085974,1.636068622717896,410.4424451729171,No,Advexxnture,
PLAYER4407,72.76045780552491,48.52157913686913,452.3828303937315,6.348414050021799,181.94050771332226,No,STRATEGY,PxxC
Player9447 ,26.81899134560382,17.271909532247616,331.6173262820331,9.455709622643331,181.971263079673,Yxxes,Straxxtegy,Pc1
Player8457,99.11088796217757,85.58883712154193,492.85044369657703,2.1229099288750093,181.95292415864404,no,adventure,
Player6038,43.97170180614908,108.86682824484255,331.50294057797913,3.8379076191814145,182.05836292406983,Yxxes,BattlexxRoyale,PC1 
Player9345,52.17795111912922,179.8408960466341,452.5146564880636,8.762956013065729,182.02530554394224,No,Casual,PxxC1
player5697,15.939555503765186,77.1296613486016,346.71127842040784,7.5564360810321265,182.22480384787872,Yes,battleroyale,
player5936,50.146042373902915,42.895508945106194,50.6441901650056,9.157872579026803,364.90657774997845,No,Strategy,MOBILE
Playexxr5817,31.92216109571506,153.99866958858001,50.5805358555989,8.740268752005184,182.07474974059124,Yes ,casual,Tabxxlet
player5394,81.12536339962895,78.96904321430021,465.0827419627705,2.288057986826746,68.26550704244825,Nxxo,Strategy,PC
Player9345,51.9934950938106,179.9204695989325,452.4969360263304,8.695610982471305,182.21426684943512,No,Casual,PxxC1
player3679,44.03000226111644,,,,181.95826102177455,,ADVENTURE,PC1 
Player1889,88.0925706416028,52.4780694396176,228.46732565333002,6.439953080781246,182.05745699485695,Yes,BATTLEROYALE,Tablet
Player4865,46.03471807074304,173.11918233657838,263.0533243538658,1.1537934787259945,182.0153951204975,Yes,BATTLE ROYALE,Tabxxlet
Player9345,51.982155832141636,179.85784578086714,452.3831011026996,8.947524841397918,182.08898985975287,No,Casual,PxxC1
Playexxr5394,63.09185657726501,77.1589694006639,327.07069779782887,4.737033137162901,78.40852790051622,YES,casual,PxxC
Player1294 ,99.94295211360414,167.09202959110488,465.2833995080121,4.081344964092845,181.8415676994754,Yxxes,Casxxual,PC 
Player6122,18.090214002653347,52.48543742762965,228.39074065640938,2.447229277659392,181.8630841721941,No,Straxxtegy,PxxC
player5394,80.9792732280914,79.13255996194474,465.2447366174098,2.258158209398805,68.49201053801217,Nxxo,Strategy,PC
player4407,40.93090049983831,151.66948757348771,452.54209448966833,6.176677365185678,181.74784810790666,No,Strategy,Mobxxile
Player8912,22.909536905456548,136.18967196270813,346.799685631316,6.034418796411789,182.04718508928633,NO,BattlexxRoyale,Pc1
Player4865,46.07039766253241,173.13589401394157,262.9932808953416,1.2326377565785236,181.819309740942,Yes,BATTLE ROYALE,Tabxxlet
Playexxr5697,72.9105971642683,163.8843466831421,456.682614758792,1.9709924902382554,181.99273152808223,Yes,Battle Royale ,PC1
Player9345,52.04316755439105,179.7863461694745,452.3241293826307,8.767378861117038,181.82973046836545,No,Casual,PxxC1
PLAYER6541,44.83186064315393,72.77155122147893,331.5625609133138,2.1890871057495187,58.11953294099367,No ,Battle royale,Console
player3679,44.02153635993124,,,,182.0398933873057,,ADVENTURE,PC1 
Player8074 ,48.025198384742524,17.162881145023203,49.85361766423335,9.278029706372228,3.3596269913606003,yes,Battlexx Royale,mobile
Player7382,66.12145270922052,48.47605102866849,465.2619679739938,4.197471732050059,181.9795958792311,No ,battle royale,PC1 
Player9447 ,26.81140798897326,17.188689606123972,331.6368657602852,9.60751205186598,182.19692758556846,Yxxes,Straxxtegy,Pc1
PLAYER1294,70.96516872848485,140.55880072125447,262.74349848992154,6.862759114396739,58.828735071013654,Yes ,Strategy,Tabxxlet
Player8698 ,45.96683993554539,,,,181.99469957965408,,Casual ,mobile
PLAYER8074,71.917567338335,170.4934581779136,452.3455062086224,8.068674711219487,182.1130156033916,yes,Adventure ,PxxC1
Player8618 ,60.99047663948339,79.29945282644475,331.67329098136304,3.79068042385036,181.85261186038863,Yes,Battle royale,Mobile
Playexxr1886,19.05227331599769,43.0040502598743,346.68918807016274,3.9424087967960246,182.20381273949826,YES,BATTLE ROYALE,PC
Player2397,45.967055146400675,154.05886363037686,50.648318559651365,2.9301119251896983,182.06946686050924,Nxxo,Adventure ,
Player1294 ,100.05341781892773,166.99793539420202,465.1698915183167,4.0714464120428335,182.04331468271772,Yxxes,Casxxual,PC 
Playexxr7320,45.97949694197334,87.4409776275302,49.80406973373484,5.6576825445593055,109.79083017670948,No ,Adventure ,
Player9345,52.14157320534778,179.83693434515024,452.34823390777035,8.784286968334898,181.95598551605644,No,Casual,PxxC1
player9345,73.03760694470064,145.52989258283753,452.3709356068245,6.198222665639866,182.15843030141835,No,adventure,Tabxxlet
Playexxr7320,45.901006679309575,87.35548139822365,49.84668192336093,5.752929081671353,109.7454533506131,No ,Adventure ,
Player6604,65.92714258546758,,,,181.82771018076284,,strategy,Mobile 
Player1294,27.769359805825395,72.75376307951912,331.63851339763903,2.333504199394504,32.63194146683348,Yxxes,Casual,
Playexxr7059,41.06881339606156,52.52828930945856,228.38717016742163,3.3200838658900644,182.0579938030401,Nxxo,Casual,PxxC1
Player6122,17.997326629919687,52.54360499714997,228.5445564124834,2.5270291237132154,181.98035985425977,No,Straxxtegy,PxxC
Player3007,60.986998833769135,79.26693206687264,465.1051455290401,2.513637216838896,181.97347912251524,No,strategy,CONSOLE
Player9053,49.96655891213236,145.4853289029744,49.81419509247171,4.118890143611278,182.03344502183478,Yes,BattlexxRoyale,Console
player8074,48.02635336944138,142.26054221315033,387.5597580009857,8.21947085954243,181.93162955623845,NO,Battle royale,Mobile
PLAYER8074,71.90725110539624,170.5695940918008,452.32264373783573,8.164239100458447,181.97667234245102,yes,Adventure ,PxxC1
Playexxr7059,41.014944757307745,52.360919018791286,228.4852373348129,3.4365290822812553,182.13081055772804,Nxxo,Casual,PxxC1
Playexxr7059,41.05700678058132,52.61283950976867,228.51448973589973,3.2407217932025945,181.95838560930176,Nxxo,Casual,PxxC1
player5936,49.948376573133324,42.831945022084284,50.5557921844559,9.03586432045111,364.9374322052621,No,Strategy,MOBILE
player6356,93.90118325990609,33.01444552393817,49.9651852165898,1.1457567676841918,138.51570668415744,Yes,battle royale,CONSOLE
Player5985 ,1.0915809586315626,121.95052307045287,50.73984950623138,2.783989866034927,229.94343747861754,no,Battle royale,
Player3007,61.13755403841538,79.04192637061689,465.3175060431127,2.3630657256366963,182.2006921469063,No,strategy,CONSOLE
Playexxr1886,19.099537288625818,43.09154433834099,346.54366935542225,3.9677467247613323,182.00098399584007,YES,BATTLE ROYALE,PC
player3679,43.88232525221522,,,,182.07425109317964,,ADVENTURE,PC1 
Player1889,88.08356541206578,52.56637953657651,228.50986719017928,6.529956651576515,182.08372055632574,Yes,BATTLEROYALE,Tablet
PLAYER7059,71.05264474525691,48.2697432894663,492.6521092616638,4.831018277780508,182.11208983300742,No,Adventure ,Tabxxlet
Playexxr7059,41.16871102865629,52.52187685146724,228.46758352899298,3.4750142257997805,181.9423835101964,Nxxo,Casual,PxxC1
player3784,45.96154569359463,87.20927734718693,49.83144321048128,3.780721144157094,181.8962191892797,Yxxes,Adventure ,MOBILE
Player9447 ,27.03303925370949,17.24656869250564,331.52945632703614,9.479397391299822,182.10080903467195,Yxxes,Straxxtegy,Pc1
Player1987 ,33.08365866138682,154.08459111835913,50.591480263224064,4.310747868656435,182.03821675401704,Yes ,Battle Royale,console
Player8618 ,61.05996455655299,79.17710295886062,331.8446903033853,3.8011075703026753,181.9818701654471,Yes,Battle royale,Mobile
player4407,41.00308305683922,152.00155967005762,452.4920687066655,6.062736505256689,182.06850199037095,No,Strategy,Mobxxile
Player8618 ,60.928429785042084,79.04479496331177,331.69311819429083,3.7265162048466065,182.1006988184833,Yes,Battle royale,Mobile
Player9364,16.086385842950218,151.82505991022182,452.3631215164109,4.5423728866761355,181.8799717962537,NO,Strategy ,PC 
PLAYER4654,75.04740160813517,33.019838201206895,50.076413655315704,1.3284948077200034,181.90311084704317,Yes,adventure,PxxC
player5697,16.035095678899815,77.15150562469923,346.7772770934098,7.755539784636131,181.8560928196346,Yes,battleroyale,
Player9053,49.90718801899896,145.6956686076952,49.909459383771434,4.140661022315819,182.05371373476694,Yes,BattlexxRoyale,Console
Player5394,100.01943195130323,172.4799873591837,492.77288727919347,2.7872468339076115,181.9992969947671,No,casual,
PLAYER8374,23.13512137144163,72.68276888334233,331.82233572763056,2.0504833463434107,395.17804585992025,Yes ,BattleRoyale ,Conxxsole
PLAYER1294,71.01886104215866,140.44971761003274,263.0556880762418,7.066037609348587,58.97864811325567,Yes ,Strategy,Tabxxlet
Playexxr9345,41.006699296885834,,,,182.0959697156816,,CASUAL,Mobile
Player9266 ,3.985845575830088,112.91403744178143,346.6312745731293,4.046483147876729,182.1367004790393,no,Casual,PC 
player4407,40.971750091506244,151.7478588409038,452.4943010807973,6.299300469699623,182.02311989982124,No,Strategy,Mobxxile
Playexxr4651,85.0416399614754,85.37198676090001,50.60121407909489,2.010452283351136,181.98610760275466,no,Casxxual,Mobile
player4707,55.073772659265416,,,,181.88659532307489,,Battle Royale ,
Playexxr8457,69.92857764859524,30.704360544866265,492.91949628381695,2.776836692388462,218.25095094117026,NO,BattleRoyale ,
player3679,44.092000088623514,,,,182.067448566222,,ADVENTURE,PC1 
PLAYER8698,98.01599214829159,136.19959090058845,346.8952287165679,7.560365554219613,182.08738194629015,yes,BattlexxRoyale,mobile
PLAYER8074,72.07196341311577,170.55816659304892,452.4717380191293,8.11658528660499,182.20281014253632,yes,Adventure ,PxxC1
player4407,41.218495929149235,151.8847466503245,452.31819476303656,6.192523809009541,182.2250477474711,No,Strategy,Mobxxile
player8940,17.15996430981076,,,,182.1633983985518,,Casual ,tablet
Player7105 ,38.99870101511047,43.00905929444795,50.525128398991676,9.336888004847989,181.99478854981956,Yes ,Casual,PC1
Player6122,18.05770224011641,52.467244971252796,228.41287296043748,2.6370277302330734,181.99027400122867,No,Straxxtegy,PxxC
Player1507,26.91065928970351,81.29946527879437,492.8058321248686,8.160423931007442,181.95032821303033,NO,Straxxtegy,Conxxsole
PLAYER8074,72.03945692081881,170.4585316501584,452.4109296906366,8.162367441455098,181.98123339016996,yes,Adventure ,PxxC1
player8074,80.89637446086991,138.23063928631623,331.6578884878411,2.2265290840281105,68.52326138431776,No ,Strategy,Pc
PLAYER7059,70.86025838712193,48.121202315959884,492.8481224337913,4.912699290376602,182.10542144655378,No,Adventure ,Tabxxlet
Player1987 ,33.11448159852647,153.9319853607061,50.810995041592136,4.183884481154382,182.14330824071664,Yes ,Battle Royale,console
Player7413 ,27.070285251363817,77.54230582990671,452.4704739586212,4.3931175108049025,281.7851147085002,NO,Straxxtegy,
PLAYER7059,71.10161698298819,48.407522200230254,492.7431959858814,4.893406514636927,181.99802782995928,No,Adventure ,Tabxxlet
Player1507,26.923376281247187,81.24524210157755,492.51817668916715,8.095226870213267,181.9319920245243,NO,Straxxtegy,Conxxsole
Playexxr1886,18.986973267108056,42.748488780914876,346.6335370426962,4.129935848400945,181.85346678866352,YES,BATTLE ROYALE,PC
Playexxr7299,99.87824215641683,151.75961028040325,325.3929342557087,6.1684220589068355,181.79574741003628,Yxxes,Casual,MOBILE
Playexxr7320,45.99787318964087,87.10461991284716,49.84414857572359,5.61114811896909,109.78623776030797,No ,Adventure ,
Player1294 ,99.94459560398643,167.198433299011,465.0856482399988,4.08537093811024,181.7400969047038,Yxxes,Casxxual,PC 
Player3007 ,90.96241266863532,79.19948884181845,331.6632075951956,8.260508240470928,181.869670976676,Yes,BattleRoyale ,MOBILE
PLAYER3824,94.07421204303527,107.7671622126596,331.5846653456807,2.268581769748216,181.91334481607322,No,BATTLE ROYALE,Mobile 
Player1294,27.968855669473633,72.81449900666745,331.4498673367322,2.2380108163753114,32.64953986867533,Yxxes,Casual,
Player7586,32.95858944036616,121.29876153139178,387.826451349201,1.4474615637049728,181.90476393665233,Yxxes,Battle royale,console
Player7152 ,27.049324594950548,81.36788380597385,465.0934972127855,7.975388293107169,181.9621844047306,Yes,Advexxnture,PxxC
Player1889,87.94107410150876,52.583778178878724,228.4867066006161,6.522686575123169,181.98707752423263,Yes,BATTLEROYALE,Tablet
player4707,55.08780318481858,,,,182.04769512774334,,Battle Royale ,
player5936,49.84455576554741,42.92773386625927,50.714567418967185,9.15429004835464,364.7382403219551,No,Strategy,MOBILE
Playexxr7382,91.15282456026351,145.80736554882031,49.939329457484114,6.2118102743933195,83.5485907342211,YES,Advexxnture,Console 
Playexxr5817,32.15309194858376,154.25224005413503,50.573340920531365,8.734106721693538,182.14991630684557,Yes ,casual,Tabxxlet
PLAYER8457,96.07536961044555,91.17722607586849,49.80971712440297,2.4275368870499037,181.9935000110685,Yxxes,Adventure,PxxC1
player1685,23.087470689720618,81.6676426699219,338.8884381261631,6.866436724841921,151.0790462714738,Yes,Strategy,Mobile
Player5394 ,97.9053495710959,,,,182.1032574501568,,Casual,CONSOLE
Player8624,27.108023656070998,42.89071369901663,463.1228985749147,9.163582789672049,182.19019303704945,YES,Strategy ,Mobile
Playexxr6918,62.11364217808861,87.30793271782213,331.57226358948253,9.788085065593691,223.5749478788925,Yes ,Adventure,mobile
PLAYER8624,100.08330337056812,167.019505747188,346.70679885077266,4.2630858952841155,182.0978468697981,Yes ,Battle Royale ,Tablet 
Playexxr1886,91.84461263834335,163.73520258633854,456.49235745209074,2.6395185893014474,181.8813547506109,Yes ,Casual,PC 
Playexxr8457,69.97609355740772,30.624404204490826,492.79448521538546,2.8190349251149107,218.24512996675296,NO,BattleRoyale ,
Player1987 ,33.00938829344724,154.1666955655672,50.5966312429328,4.117222283707108,182.10026747399866,Yes ,Battle Royale,console
Player4394 ,22.954415654249456,25.483304540001832,452.3465854808316,8.10746217427893,182.18617188039005,Yxxes,Strategy,pc1
Playexxr7059,40.91242366496477,52.51655005836718,228.50311686075233,3.470985163631824,182.03980756048261,Nxxo,Casual,PxxC1
Player1889,88.04585405281472,52.4717699727235,228.29620283683747,6.619239960479266,182.15978891721497,Yes,BATTLEROYALE,Tablet
player2705,11.109307148442719,110.460899697173,49.848968046217365,2.471838790294013,301.6496988369966,No,battleroyale,PxxC1
Player6604,66.05088611173987,,,,181.90507329282335,,strategy,Mobile 
Playexxr9345,40.868835724429545,,,,181.87812436078232,,CASUAL,Mobile
PLAYER6541,44.98120291990549,72.66948808563976,331.5342099842786,2.2922290930539235,58.13046705049906,No ,Battle royale,Console
Player8618 ,60.9606680288077,79.28491016928021,331.649670017279,3.7436745681993298,182.06257605483262,Yes,Battle royale,Mobile
Playexxr5697,72.94782364807921,163.9028862445431,456.35963277611324,1.897629876650206,181.9172332432243,Yes,Battle Royale ,PC1
Player1294 ,99.81819721749689,167.104381669664,465.2450995321943,4.233091798035509,182.05576456099192,Yxxes,Casxxual,PC 
PLAYER8624,100.0951194704707,167.11086508501927,346.5189192544027,4.027132342699605,182.09057104446046,Yes ,Battle Royale ,Tablet 
PLAYER7059,70.96958921870414,48.181817610949125,492.9515878932542,4.8253031500266665,181.9855668666187,No,Adventure ,Tabxxlet
player2705,11.064861560318574,110.5394913893123,49.815515185352666,2.292209588034245,301.6005809977921,No,battleroyale,PxxC1
player8940,16.83141039505249,,,,182.06429706525705,,Casual ,tablet
Player6122,18.001102546088866,52.72411909304639,228.32727573714993,2.4570497583674182,182.12928719643077,No,Straxxtegy,PxxC
Player1507,27.031440739402484,81.42667949008039,492.5773287748712,7.955929735767351,181.91007055949999,NO,Straxxtegy,Conxxsole
PLAYER1294,70.9002489465593,140.53282151175546,262.93765229235254,6.97266368179173,58.87739115288597,Yes ,Strategy,Tabxxlet
player6356,93.99079258321534,32.95406578930761,49.90872497985974,1.2433067563672033,138.31038328499844,Yes,battle royale,CONSOLE
Player3007 ,90.9912805681852,79.13458689740831,331.4182691733075,8.471338188115997,182.1073619035391,Yes,BattleRoyale ,MOBILE
PLAYER1294,70.99715261074361,140.46985777136484,262.9121976126791,6.886607057743798,58.89704570408447,Yes ,Strategy,Tabxxlet
player5697,15.853581175793337,77.113832064743,346.9210265990454,7.777468990200114,181.8074482925805,Yes,battleroyale,
Player8912,22.954035728829673,136.1744066167389,346.8244698687457,6.067372299829736,181.94263208339348,NO,BattlexxRoyale,Pc1
player8074,81.01598376800368,138.24639003304273,331.530088867635,2.299901198867467,68.55268160329366,No ,Strategy,Pc
PLAYER8374,22.78377734314565,72.89570455361387,331.71733728825353,2.2648245695562546,395.35796067971233,Yes ,BattleRoyale ,Conxxsole
Player7152 ,26.958599480420606,81.43402176786928,465.107050319253,7.870973238401338,181.8170090361265,Yes,Advexxnture,PxxC
Player8457,99.01999505332346,85.47210464842122,492.59881419890957,2.004338377687545,181.98537048578564,no,adventure,
PLAYER8624,99.96346648567028,167.19900934341157,346.4834312644621,4.273843396647896,182.1040542941388,Yes ,Battle Royale ,Tablet 
Playexxr5817,31.98359818300152,154.06165224878856,50.68948319337193,8.83159501694714,181.8504549262237,Yes ,casual,Tabxxlet
PLAYER8624,100.05997309013078,167.2840283152862,346.7352532423786,4.20353993169106,182.02215871454274,Yes ,Battle Royale ,Tablet 
Player6339,29.03367233035464,140.5180527321848,262.9341746389856,6.990480185049944,276.4451100451413,No,strategy,Mobile
Player7105 ,39.02371819820197,43.10606964104495,50.54073284561881,9.054682716670193,181.89947192347574,Yes ,Casual,PC1
player6918,98.98438268418487,48.31105444719923,492.8014877743873,2.721513205527204,182.01577595271786,Yes,Battlexx Royale,PxxC
Playexxr7320,55.16228798264547,84.31092365771663,452.3744280898908,2.0613434126735775,182.1039899311338,No,STRATEGY,Console
Player7586,32.949582555162436,121.36130121866394,387.7469219017997,1.600141679298664,182.09103282024435,Yxxes,Battle royale,console
player6622,92.08212708926004,110.63197714536344,452.4443622983765,4.523435023145262,181.9607688351865,Yes,BattleRoyale ,Console 
player6356,93.81147161397838,33.18658510086257,49.795472367700896,1.308010863849083,138.51105334740117,Yes,battle royale,CONSOLE
PLAYER5394,93.06350339102957,138.29948479228202,331.7007947387495,6.322032904800007,181.934953599975,NO,Adventure ,Mobile 
player8940,17.11308112175551,,,,182.12008662386057,,Casual ,tablet
Player3673 ,46.020920802218654,25.460472858018843,452.5225667865668,8.792950408605623,108.67950774442217,Yxxes,battle royale,Mobile
Playexxr2705,43.06425139289848,118.39453161041158,331.73792088873836,9.908529151268283,182.0710292425389,no,BATTLE ROYALE,
PLAYER5394,58.127283734723505,167.11211606420682,465.03180884601977,2.5340996479228397,182.17197626827817,No,Adventure ,
Player3007 ,91.13039663355822,79.25466170481147,331.47516643452684,8.183556657101242,181.94465601464847,Yes,BattleRoyale ,MOBILE
Player9364,15.984616495526632,151.84324480370975,452.3298187576023,4.562727948013261,181.94422646728356,NO,Strategy ,PC 
Player3007 ,90.9629712957557,79.26832157829922,331.58794149028097,8.114099727586478,181.96195681999134,Yes,BattleRoyale ,MOBILE
PLAYER2259,97.09879829843386,5.553972884087097,456.5400544125204,6.588279244666931,182.12013727949088,yes,Adventure,Tabxxlet
Playexxr6410,54.06724220175128,81.23123438667551,492.77263889924797,8.044071924114478,181.85350682800168,Nxxo,casual,MOBILE
